"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air obs","Air avg","Air2 max","Air2 max time","Air2 min","Air2 min time","Air2 obs","Air2 avg","Air3 max","Air3 max time","Air3 min","Air3 min time","Air3 obs","Air3 avg","RH max","RH max time","RH min","RH min time","RH avg","RH2 max","RH2 max time","RH2 min","RH2 min time","RH2 avg","RH3 max","RH3 max time","RH3 min","RH3 min time","RH3 avg","Soil max","Soil max time","Soil min","Soil min time","Soil obs","Soil avg","Precip","ETo","Solar","Leaf","Leaf2","Leaf3","Wind max dir","Wind max speed","Wind max time","Wind obs dir","Wind obs speed","Wind avg dir","Wind avg speed","Wind ST","Wind run","Battery","Dew pnt","Chill hrs","Hrs 26F","Hrs 28F","Hrs 32F","DD41F","DD41F2","DD41F3","TC DSV","TC DSV2","TC DSV3","HR65TO75FA90RH","HR65TO75FA90RH2","HR65TO75FA90RH3","BEEHOURS","BEESEASON"
Nickels_Soils_Lab.P,20160331,2400,1440,74,17:06,41,06:38, ,57, , , , , , , , , , , , ,91, ,33, ,65, , , , , , , , , , , , , , , , ,0.00,0.16,546, , , ,253,12,20:51, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,9.2, ,
Nickels_Soils_Lab.P,20160401,2400,1440,74,16:58,44,06:58, ,58, , , , , , , , , , , , ,90, ,43, ,70, , , , , , , , , , , , , , , , ,0.00,0.16,558, , , ,146,13,16:09, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160402,2400,1440,75,15:44,45,06:57, ,60, , , , , , , , , , , , ,92, ,37, ,71, , , , , , , , , , , , , , , , ,0.00,0.16,555, , , ,147,10,17:18, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160403,2400,1440,78,16:41,48,06:32, ,63, , , , , , , , , , , , ,91, ,25, ,61, , , , , , , , , , , , , , , , ,0.00,0.17,533, , , ,253,14,21:08, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160404,2400,1440,78,16:44,46,06:47, ,61, , , , , , , , , , , , ,90, ,28, ,61, , , , , , , , , , , , , , , , ,0.00,0.18,579, , , ,315,14,23:55, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160405,2400,1440,82,16:30,57,05:11, ,69, , , , , , , , , , , , ,46, ,16, ,28, , , , , , , , , , , , , , , , ,0.00,0.28,592, , , ,3,36,12:28, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160406,2400,1440,88,15:25,54,06:49, ,71, , , , , , , , , , , , ,65, ,14, ,40, , , , , , , , , , , , , , , , ,0.00,0.24,599, , , ,324,15,13:54, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160407,2400,1440,83,16:13,53,04:49, ,67, , , , , , , , , , , , ,81, ,26, ,56, , , , , , , , , , , , , , , , ,0.00,0.17,498, , , ,207,13,17:06, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160408,2400,1440,77,15:07,51,06:21, ,63, , , , , , , , , , , , ,91, ,37, ,69, , , , , , , , , , , , , , , , ,0.00,0.15,491, , , ,133,15,17:54, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160409,2400,1440,65,13:18,57,07:14, ,60, , , , , , , , , , , , ,90, ,65, ,82, , , , , , , , , , , , , , , , ,0.04,0.05, , , , ,134,10,00:01, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160410,2400,1440,65,14:10,55,23:45, ,59, , , , , , , , , , , , ,93, ,63, ,83, , , , , , , , , , , , , , , , ,0.03,0.07,265, , , ,121,12,14:41, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160411,2400,1440,71,16:32,50,06:52, ,60, , , , , , , , , , , , ,93, ,48, ,74, , , , , , , , , , , , , , , , ,0.00,0.14,499, , , ,152,13,14:02, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160412,2400,1440,71,13:42,48,06:03, ,60, , , , , , , , , , , , ,92, ,50, ,70, , , , , , , , , , , , , , , , ,0.00,0.14,482, , , ,253,15,18:22, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160413,2400,1440,72,16:28,49,05:23, ,59, , , , , , , , , , , , ,91, ,27, ,58, , , , , , , , , , , , , , , , ,0.00,0.18,567, , , ,249,29,20:15, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160414,2400,1440,66,13:54,44,06:53, ,55, , , , , , , , , , , , ,91, ,31, ,59, , , , , , , , , , , , , , , , ,0.04,0.18,592, , , ,261,26,15:32, , , , , , , ,40, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160415,2400,1440,73,17:09,41,05:05, ,57, , , , , , , , , , , , ,83, ,20, ,48, , , , , , , , , , , , , , , , ,0.00,0.22,633, , , ,355,28,11:22, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160416,2400,1440,83,16:10,52,03:19, ,66, , , , , , , , , , , , ,58, ,12, ,37, , , , , , , , , , , , , , , , ,0.00,0.25,634, , , ,342,24,11:03, , , , , , , ,37, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160417,2400,1440,86,16:23,47,06:01, ,67, , , , , , , , , , , , ,78, ,13, ,44, , , , , , , , , , , , , , , , ,0.00,0.21,641, , , ,325,11,09:11, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160418,2400,1440,86,15:38,51,05:15, ,68, , , , , , , , , , , , ,81, ,16, ,50, , , , , , , , , , , , , , , , ,0.00,0.22,624, , , ,151,14,15:54, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160419,2400,1440,85,16:21,48,05:53, ,67, , , , , , , , , , , , ,80, ,18, ,48, , , , , , , , , , , , , , , , ,0.00,0.20,561, , , ,103,11,15:50, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160420,2400,1440,80,15:24,45,06:51, ,64, , , , , , , , , , , , ,85, ,12, ,47, , , , , , , , , , , , , , , , ,0.00,0.23,636, , , ,155,19,15:11, , , , , , , ,40, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160421,2400,1440,74,15:39,50,05:51, ,62, , , , , , , , , , , , ,91, ,36, ,64, , , , , , , , , , , , , , , , ,0.00,0.16,470, , , ,178,20,15:14, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160422,2400,1440,62,15:33,47,23:52, ,57, , , , , , , , , , , , ,91, ,44, ,66, , , , , , , , , , , , , , , , ,0.19,0.11,311, , , ,234,28,09:58, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160423,2400,1440,70,15:42,41,05:21, ,57, , , , , , , , , , , , ,92, ,34, ,65, , , , , , , , , , , , , , , , ,0.00,0.17,616, , , ,265,10,22:20, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160424,2400,1440,73,13:30,48,23:51, ,60, , , , , , , , , , , , ,85, ,24, ,55, , , , , , , , , , , , , , , , ,0.00,0.18,577, , , ,19,28,17:21, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160425,2400,1440,71,17:22,48,00:09, ,59, , , , , , , , , , , , ,64, ,15, ,31, , , , , , , , , , , , , , , , ,0.00,0.25,671, , , ,0,34,10:28, , , , , , , ,27, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160426,2400,1440,74,15:56,48,05:32, ,62, , , , , , , , , , , , ,54, ,17, ,35, , , , , , , , , , , , , , , , ,0.00,0.21,576, , , ,353,22,09:18, , , , , , , ,33, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160427,2400,1440,68,17:41,44,06:06, ,57, , , , , , , , , , , , ,89, ,39, ,62, , , , , , , , , , , , , , , , ,0.03,0.16,559, , , ,305,28,15:05, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160428,2400,1440,80,17:03,49,02:23, ,65, , , , , , , , , , , , ,84, ,14, ,45, , , , , , , , , , , , , , , , ,0.00,0.26,673, , , ,330,30,09:47, , , , , , , ,40, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160429,2400,1440,79,17:30,55,07:22, ,67, , , , , , , , , , , , ,70, ,23, ,41, , , , , , , , , , , , , , , , ,0.00,0.23,637, , , ,15,30,20:48, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160430,2400,1440,79,17:08,58,06:17, ,68, , , , , , , , , , , , ,37, ,21, ,29, , , , , , , , , , , , , , , , ,0.00,0.31,671, , , ,0,37,08:04, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160501,2400,1440,85,16:40,57,04:10, ,71, , , , , , , , , , , , ,67, ,14, ,34, , , , , , , , , , , , , , , , ,0.00,0.26,672, , , ,353,23,09:45, , , , , , , ,39, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160502,2400,1440,83,16:02,49,06:02, ,67, , , , , , , , , , , , ,85, ,19, ,51, , , , , , , , , , , , , , , , ,0.00,0.22,651, , , ,213,14,17:45, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160503,2400,1440,84,17:20,55,06:46, ,68, , , , , , , , , , , , ,72, ,26, ,50, , , , , , , , , , , , , , , , ,0.00,0.16,468, , , ,313,9,09:14, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160504,2400,1440,81,16:38,61,05:59, ,70, , , , , , , , , , , , ,74, ,30, ,54, , , , , , , , , , , , , , , , ,0.00,0.17,486, , , ,350,19,10:49, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160505,2400,1440,65,11:37,53,06:21, ,59, , , , , , , , , , , , ,93, ,56, ,81, , , , , , , , , , , , , , , , ,0.25,0.05,180, , , ,231,11,13:39, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160506,2400,1440,67,17:22,53,02:29, ,59, , , , , , , , , , , , ,94, ,57, ,82, , , , , , , , , , , , , , , , ,0.02,0.09,311, , , ,128,11,13:31, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160507,2400,1440,62,18:09,55,09:08, ,58, , , , , , , , , , , , ,93, ,79, ,89, , , , , , , , , , , , , , , , ,0.21,0.04, , , , ,122,11,14:02, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160508,2400,1440,72,16:43,57,06:00, ,63, , , , , , , , , , , , ,94, ,55, ,80, , , , , , , , , , , , , , , , ,0.01,0.11,384, , , ,188,14,16:29, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160509,2400,1440,79,17:50,51,06:33, ,63, , , , , , , , , , , , ,94, ,39, ,76, , , , , , , , , , , , , , , , ,0.00,0.17,588, , , ,84,9,01:43, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160510,2400,1440,86,16:45,56,03:40, ,69, , , , , , , , , , , , ,92, ,13, ,55, , , , , , , , , , , , , , , , ,0.00,0.25,706, , , ,354,20,13:47, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160511,2400,1440,90,17:30,57,05:40, ,73, , , , , , , , , , , , ,71, ,10, ,37, , , , , , , , , , , , , , , , ,0.00,0.26,709, , , ,332,17,09:42, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160512,2400,1440,89,17:18,54,05:47, ,73, , , , , , , , , , , , ,88, ,21, ,52, , , , , , , , , , , , , , , , ,0.00,0.24,674, , , ,98,13,15:58, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160513,2400,1440,87,15:08,54,06:24, ,69, , , , , , , , , , , , ,88, ,15, ,52, , , , , , , , , , , , , , , , ,0.00,0.25,683, , , ,205,19,16:37, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160514,2400,1440,78,17:05,51,06:55, ,65, , , , , , , , , , , , ,84, ,28, ,55, , , , , , , , , , , , , , , , ,0.00,0.19,547, , , ,262,21,20:15, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160515,2400,1440,82,17:21,52,05:51, ,68, , , , , , , , , , , , ,90, ,23, ,54, , , , , , , , , , , , , , , , ,0.00,0.23,699, , , ,17,19,09:35, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160516,2400,1440,85,17:17,58,06:15, ,72, , , , , , , , , , , , ,80, ,18, ,43, , , , , , , , , , , , , , , , ,0.00,0.29,705, , , ,344,26,13:49, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160517,2400,1440,90,17:12,63,03:53, ,75, , , , , , , , , , , , ,62, ,19, ,38, , , , , , , , , , , , , , , , ,0.00,0.32,713, , , ,331,29,10:51, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160518,2400,1440,95,16:00,63,00:53, ,80, , , , , , , , , , , , ,62, ,13, ,34, , , , , , , , , , , , , , , , ,0.00,0.29,698, , , ,344,14,09:37, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160519,2400,1440,82,17:22,59,06:44, ,71, , , , , , , , , , , , ,79, ,18, ,38, , , , , , , , , , , , , , , , ,0.00,0.25,633, , , ,294,23,18:11, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160520,2400,1440,68,12:49,50,23:34, ,58, , , , , , , , , , , , ,85, ,27, ,58, , , , , , , , , , , , , , , , ,0.07,0.14,419, , , ,339,25,13:34, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160521,2400,1440,65,12:22,45,06:09, ,55, , , , , , , , , , , , ,90, ,43, ,73, , , , , , , , , , , , , , , , ,0.20,0.11,382, , , ,127,16,12:49, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160522,2400,1440,71,16:48,46,06:14, ,59, , , , , , , , , , , , ,93, ,30, ,64, , , , , , , , , , , , , , , , ,0.01,0.16,549, , , ,129,15,17:47, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160523,2400,1440,71,19:07,49,05:21, ,60, , , , , , , , , , , , ,91, ,39, ,68, , , , , , , , , , , , , , , , ,0.00,0.12,393, , , ,63,10,12:38, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160524,2400,1440,76,15:36,49,05:43, ,61, , , , , , , , , , , , ,92, ,37, ,73, , , , , , , , , , , , , , , , ,0.07,0.15,502, , , ,92,12,12:43, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160525,2400,1440,80,15:53,51,06:01, ,65, , , , , , , , , , , , ,93, ,35, ,68, , , , , , , , , , , , , , , , ,0.00,0.21,666, , , ,259,22,17:53, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160526,2400,1440,84,17:35,51,05:58, ,68, , , , , , , , , , , , ,92, ,32, ,60, , , , , , , , , , , , , , , , ,0.00,0.23,698, , , ,93,13,16:52, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160527,2400,1440,87,18:14,55,05:48, ,72, , , , , , , , , , , , ,90, ,16, ,50, , , , , , , , , , , , , , , , ,0.00,0.25,708, , , ,352,19,10:03, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160528,2400,1440,89,17:11,60,23:58, ,74, , , , , , , , , , , , ,76, ,17, ,37, , , , , , , , , , , , , , , , ,0.00,0.24,579, , , ,340,22,08:26, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160529,2400,1440,91,16:27,57,05:05, ,74, , , , , , , , , , , , ,84, ,16, ,47, , , , , , , , , , , , , , , , ,0.00,0.25,696, , , ,0,10,10:36, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160530,2400,1440,95,15:09,60,04:07, ,79, , , , , , , , , , , , ,86, ,18, ,48, , , , , , , , , , , , , , , , ,0.00,0.27,717, , , ,329,16,11:11, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160531,2400,1440,99,17:07,62,05:30, ,82, , , , , , , , , , , , ,81, ,13, ,41, , , , , , , , , , , , , , , , ,0.00,0.29,733, , , ,351,13,09:56, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160601,2400,1440,96,16:00,61,06:02, ,79, , , , , , , , , , , , ,79, ,13, ,46, , , , , , , , , , , , , , , , ,0.00,0.28,726, , , ,95,17,15:59, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160602,2400,1440,94,17:38,57,05:13, ,77, , , , , , , , , , , , ,89, ,17, ,53, , , , , , , , , , , , , , , , ,0.00,0.25,716, , , ,334,10,13:24, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160603,2400,1440,101,15:44,64,06:10, ,82, , , , , , , , , , , , ,65, ,14, ,40, , , , , , , , , , , , , , , , ,0.00,0.29,730, , , ,334,13,10:31, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160604,2400,1440,89,15:28,63,05:47, ,77, , , , , , , , , , , , ,81, ,29, ,59, , , , , , , , , , , , , , , , ,0.00,0.14,378, , , ,250,9,00:22, , , , , , , ,61, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160605,2400,1440,98,15:56,60,05:39, ,80, , , , , , , , , , , , ,84, ,19, ,48, , , , , , , , , , , , , , , , ,0.00,0.27,718, , , ,71,9,10:37, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160606,2400,1440,97,17:43,63,05:51, ,80, , , , , , , , , , , , ,84, ,22, ,50, , , , , , , , , , , , , , , , ,0.00,0.28,700, , , ,165,16,16:38, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160607,2400,1440,90,18:10,58,05:40, ,74, , , , , , , , , , , , ,87, ,32, ,60, , , , , , , , , , , , , , , , ,0.00,0.25,703, , , ,115,17,16:28, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160608,2400,1440,89,15:09,54,05:38, ,71, , , , , , , , , , , , ,91, ,18, ,56, , , , , , , , , , , , , , , , ,0.00,0.21,594, , , ,248,18,20:19, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160609,2400,1440,83,17:16,53,05:39, ,69, , , , , , , , , , , , ,90, ,23, ,57, , , , , , , , , , , , , , , , ,0.00,0.25,702, , , ,244,23,22:12, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160610,2400,1440,84,16:49,55,05:54, ,70, , , , , , , , , , , , ,86, ,14, ,50, , , , , , , , , , , , , , , , ,0.00,0.24,646, , , ,249,18,00:03, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160611,2400,1440,88,19:24,58,01:09, ,72, , , , , , , , , , , , ,85, ,14, ,40, , , , , , , , , , , , , , , , ,0.00,0.29,686, , , ,353,25,10:50, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160612,2400,1440,89,15:05,66,06:27, ,77, , , , , , , , , , , , ,62, ,18, ,32, , , , , , , , , , , , , , , , ,0.00,0.29,733, , , ,327,21,02:36, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160613,2400,1440,86,17:33,55,05:46, ,70, , , , , , , , , , , , ,87, ,20, ,52, , , , , , , , , , , , , , , , ,0.00,0.25,701, , , ,254,28,21:39, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160614,2400,1440,76,18:04,52,06:03, ,65, , , , , , , , , , , , ,89, ,31, ,56, , , , , , , , , , , , , , , , ,0.00,0.21,649, , , ,241,18,21:44, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160615,2400,1440,73,16:40,50,04:22, ,60, , , , , , , , , , , , ,85, ,19, ,53, , , , , , , , , , , , , , , , ,0.00,0.17,477, , , ,266,23,21:51, , , , , , , ,41, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160616,2400,1440,75,16:01,50,05:21, ,63, , , , , , , , , , , , ,81, ,36, ,54, , , , , , , , , , , , , , , , ,0.00,0.18,559, , , ,91,16,13:44, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160617,2400,1440,74,15:53,57,04:53, ,66, , , , , , , , , , , , ,84, ,33, ,61, , , , , , , , , , , , , , , , ,0.01,0.12,303, , , ,175,17,15:23, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160618,2400,1440,79,16:40,56,06:24, ,66, , , , , , , , , , , , ,88, ,17, ,52, , , , , , , , , , , , , , , , ,0.00,0.24,736, , , ,314,18,13:51, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160619,2400,1440,90,15:27,53,03:49, ,72, , , , , , , , , , , , ,71, ,16, ,39, , , , , , , , , , , , , , , , ,0.00,0.27,729, , , ,2,16,08:49, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160620,2400,1440,94,16:51,57,06:15, ,77, , , , , , , , , , , , ,70, ,14, ,37, , , , , , , , , , , , , , , , ,0.00,0.30,755, , , ,90,13,17:49, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160621,2400,1440,96,15:53,61,05:57, ,80, , , , , , , , , , , , ,75, ,12, ,37, , , , , , , , , , , , , , , , ,0.00,0.30,742, , , ,319,13,11:44, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160622,2400,1440,93,18:30,57,06:01, ,77, , , , , , , , , , , , ,86, ,12, ,43, , , , , , , , , , , , , , , , ,0.00,0.28,738, , , ,115,17,16:15, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160623,2400,1440,91,17:44,53,05:18, ,74, , , , , , , , , , , , ,88, ,22, ,48, , , , , , , , , , , , , , , , ,0.00,0.27,731, , , ,261,17,22:17, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160624,2400,1440,92,18:40,55,05:26, ,74, , , , , , , , , , , , ,88, ,11, ,48, , , , , , , , , , , , , , , , ,0.00,0.27,753, , , ,350,17,13:19, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160625,2400,1440,99,17:16,60,03:27, ,80, , , , , , , , , , , , ,63, ,13, ,35, , , , , , , , , , , , , , , , ,0.00,0.30,753, , , ,341,13,10:37, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160626,2400,1440,98,17:28,62,05:55, ,82, , , , , , , , , , , , ,78, ,17, ,43, , , , , , , , , , , , , , , , ,0.00,0.28,728, , , ,95,10,15:34, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160627,2400,1440,103,16:26,67,04:44, ,86, , , , , , , , , , , , ,64, ,11, ,33, , , , , , , , , , , , , , , , ,0.00,0.31,745, , , ,63,12,13:39, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160628,2400,1440,101,17:13,65,05:53, ,85, , , , , , , , , , , , ,70, ,14, ,34, , , , , , , , , , , , , , , , ,0.00,0.32,746, , , ,99,15,15:19, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160629,2400,1440,97,17:37,62,05:14, ,82, , , , , , , , , , , , ,79, ,18, ,44, , , , , , , , , , , , , , , , ,0.00,0.30,747, , , ,131,13,18:03, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160630,2400,1440,103,17:40,60,05:24, ,81, , , , , , , , , , , , ,88, ,18, ,54, , , , , , , , , , , , , , , , ,0.00,0.27,741, , , ,327,10,12:50, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20160701,2400,1440,98,16:34,65,05:43, ,81, , , , , , , , , , , , ,88, ,19, ,51, , , , , , , , , , , , , , , , ,0.00,0.29,715, , , ,126,15,19:13, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
